,net_income,loan_amount,amount_of_late,late_payment_amount,credit_score,arrears_amounts,loss_reverse,credit_risk
249,6700000.0,57166666.66666666,37.0,3.0,318.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
250,25500000.0,133500000.0,100.0,7.0,350.0,1.0,33375000.0,Tidak tertagih dengan resiko rendah
251,20500000.0,83166666.66666667,115.0,9.0,169.0,2.0,41583333.333333336,Tertagih dengan resiko tinggi
252,15500000.0,59666666.66666666,159.0,8.0,125.0,3.0,44750000.0,Tertagih dengan resiko tinggi
253,13700000.0,57000000.0,19.0,1.0,333.0,1.0,14250000.0,Tidak tertagih dengan resiko tinggi
254,21000000.0,78333333.33333331,30.0,1.0,568.0,1.0,19583333.33333333,Tidak tertagih dengan resiko tinggi
255,6700000.0,55500000.0,46.0,3.0,284.0,1.0,13875000.0,Tidak tertagih dengan resiko tinggi
256,21000000.0,47333333.333333336,21.0,1.0,600.0,1.0,11833333.333333334,Tidak tertagih dengan resiko tinggi
257,10500000.0,52666666.66666666,53.0,3.0,367.0,1.0,13166666.666666666,Tidak tertagih dengan resiko tinggi
258,13000000.0,55000000.0,72.0,4.0,379.0,2.0,27500000.0,Tertagih dengan resiko tinggi
259,21000000.0,66333333.333333336,138.0,8.0,225.0,2.0,33166666.666666668,Tertagih dengan resiko tinggi
260,15500000.0,77500000.0,141.0,9.0,206.0,2.0,38750000.0,Tertagih dengan resiko tinggi
261,10500000.0,48333333.333333336,32.0,2.0,325.0,1.0,12083333.333333334,Tidak tertagih dengan resiko tinggi
262,20000000.0,60666666.66666666,65.0,4.0,207.0,1.0,15166666.666666666,Tidak tertagih dengan resiko tinggi
263,10500000.0,59000000.0,22.0,2.0,275.0,1.0,14750000.0,Tidak tertagih dengan resiko tinggi
264,5500000.0,65500000.0,69.0,4.0,375.0,1.0,16375000.0,Tidak tertagih dengan resiko tinggi
265,24000000.0,42500000.0,34.0,2.0,636.0,1.0,10625000.0,Tidak tertagih dengan resiko tinggi
266,22500000.0,51000000.0,41.0,2.0,481.0,2.0,25500000.0,Tidak tertagih dengan resiko tinggi
267,22500000.0,56666666.66666666,151.0,9.0,242.0,2.0,28333333.33333333,Tertagih dengan resiko tinggi
268,4040000.0,18166666.666666664,117.0,8.0,65.0,1.0,4541666.666666668,Tertagih dengan resiko rendah
269,22500000.0,44500000.0,89.0,5.0,513.0,3.0,33375000.0,Tertagih dengan resiko tinggi
270,18000000.0,50500000.0,40.0,2.0,444.0,1.0,12625000.0,Tidak tertagih dengan resiko tinggi
271,13000000.0,57000000.0,117.0,9.0,454.0,1.0,14250000.0,Tidak tertagih dengan resiko tinggi
272,15500000.0,68333333.33333333,97.0,6.0,235.0,1.0,17083333.333333332,Tidak tertagih dengan resiko tinggi
273,15500000.0,76666666.66666667,167.0,9.0,251.0,3.0,57500000.0,Tertagih dengan resiko tinggi
274,15500000.0,75000000.0,70.0,5.0,150.0,1.0,18750000.0,Tidak tertagih dengan resiko tinggi
275,21000000.0,75500000.0,44.0,3.0,599.0,1.0,18875000.0,Tidak tertagih dengan resiko tinggi
276,19500000.0,51166666.66666666,56.0,4.0,574.0,1.0,12791666.666666666,Tidak tertagih dengan resiko tinggi
277,5000000.0,60000000.0,17.0,1.0,277.0,1.0,15000000.0,Tidak tertagih dengan resiko tinggi
278,15500000.0,63500000.0,103.0,9.0,199.0,2.0,31750000.0,Tertagih dengan resiko tinggi
279,5500000.0,58833333.333333336,109.0,5.0,363.0,3.0,44125000.0,Tertagih dengan resiko tinggi
280,5700000.0,64000000.0,23.0,1.0,210.0,1.0,16000000.0,Tidak tertagih dengan resiko tinggi
281,13700000.0,56666666.66666666,19.0,1.0,313.0,1.0,14166666.666666666,Tidak tertagih dengan resiko tinggi
282,13000000.0,57000000.0,28.0,2.0,334.0,1.0,14250000.0,Tidak tertagih dengan resiko tinggi
283,21000000.0,70166666.66666667,101.0,5.0,214.0,2.0,35083333.333333336,Tertagih dengan resiko tinggi
284,29000000.0,138666666.66666666,85.0,4.0,680.0,3.0,104000000.0,Tidak tertagih dengan resiko rendah
285,13500000.0,57833333.333333336,4.0,1.0,319.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
286,9700000.0,59666666.66666666,0.0,0.0,399.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
287,10500000.0,57333333.333333336,17.0,1.0,208.0,1.0,14333333.333333334,Tidak tertagih dengan resiko tinggi
288,28000000.0,141666666.66666666,64.0,3.0,473.0,1.0,35416666.666666664,Tidak tertagih dengan resiko rendah
289,19000000.0,61000000.0,154.0,9.0,226.0,3.0,45750000.0,Tertagih dengan resiko tinggi
290,10500000.0,58500000.0,68.0,5.0,295.0,2.0,29250000.0,Tertagih dengan resiko tinggi
291,19000000.0,72000000.0,149.0,7.0,100.99999999999991,2.0,36000000.0,Tertagih dengan resiko tinggi
292,10500000.0,57333333.333333336,18.0,2.0,285.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
293,24000000.0,73833333.33333331,134.0,8.0,247.0,2.0,36916666.66666666,Tertagih dengan resiko tinggi
294,26500000.0,141500000.0,111.0,8.0,494.0,1.0,35375000.0,Tidak tertagih dengan resiko rendah
295,13000000.0,61166666.66666666,39.0,3.0,340.0,1.0,15291666.666666666,Tidak tertagih dengan resiko tinggi
296,19000000.0,63166666.66666666,70.0,3.0,612.0,3.0,47375000.0,Tertagih dengan resiko tinggi
297,22000000.0,67333333.33333333,0.0,0.0,515.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
298,16500000.0,63833333.333333336,0.0,0.0,682.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
299,26000000.0,142166666.66666666,15.0,2.0,514.0,0.0,0.0,Tidak tertagih dengan resiko rendah
300,15500000.0,60666666.66666666,64.0,9.0,225.0,1.0,15166666.666666666,Tidak tertagih dengan resiko tinggi
301,17500000.0,47500000.0,62.0,3.0,162.0,1.0,11875000.0,Tidak tertagih dengan resiko tinggi
302,13000000.0,59166666.66666666,47.0,3.0,426.0,1.0,14791666.666666666,Tidak tertagih dengan resiko tinggi
303,10500000.0,61333333.333333336,31.0,4.0,223.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
304,22500000.0,65333333.333333336,43.0,2.0,476.0,2.0,32666666.666666668,Tertagih dengan resiko tinggi
305,13000000.0,58333333.333333336,10.0,1.0,366.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
306,23000000.0,63833333.333333336,191.0,9.0,202.0,4.0,63833333.333333336,Tertagih dengan resiko tinggi
307,22500000.0,74333333.33333331,0.0,0.0,448.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
308,25500000.0,135333333.33333334,5.0,1.0,424.0,0.0,0.0,Tidak tertagih dengan resiko rendah
309,10500000.0,54833333.333333336,127.0,9.0,296.0,2.0,27416666.666666668,Tertagih dengan resiko tinggi
310,26000000.0,138833333.33333334,28.0,2.0,306.0,1.0,34708333.333333336,Tidak tertagih dengan resiko rendah
311,16500000.0,60666666.66666666,44.0,4.0,215.0,1.0,15166666.666666666,Tidak tertagih dengan resiko tinggi
312,27000000.0,141166666.66666666,139.0,8.0,488.0,2.0,70583333.33333333,Tidak tertagih dengan resiko rendah
313,18000000.0,62333333.333333336,37.0,2.0,657.0,1.0,15583333.333333334,Tidak tertagih dengan resiko tinggi
314,26000000.0,143333333.33333334,27.0,1.0,465.0,1.0,35833333.333333336,Tidak tertagih dengan resiko rendah
315,17500000.0,56666666.66666666,111.0,5.0,482.0,1.0,14166666.666666666,Tidak tertagih dengan resiko tinggi
316,10500000.0,57333333.333333336,76.0,4.0,309.0,2.0,28666666.666666668,Tertagih dengan resiko tinggi
317,13000000.0,60333333.333333336,36.0,3.0,441.0,1.0,15083333.333333334,Tidak tertagih dengan resiko tinggi
318,10500000.0,56000000.0,39.0,4.0,304.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
319,17500000.0,63333333.333333336,85.0,5.0,129.0,1.0,15833333.333333334,Tidak tertagih dengan resiko tinggi
320,24500000.0,60000000.0,62.0,5.0,518.0,2.0,30000000.0,Tertagih dengan resiko tinggi
321,15500000.0,45333333.333333336,170.0,8.0,255.0,3.0,34000000.0,Tertagih dengan resiko tinggi
322,18500000.0,58666666.66666666,92.0,4.0,129.0,2.0,29333333.33333333,Tertagih dengan resiko tinggi
323,18000000.0,77333333.33333331,65.0,4.0,450.0,1.0,19333333.33333333,Tidak tertagih dengan resiko tinggi
324,26000000.0,135500000.0,54.0,4.0,268.0,2.0,67750000.0,Tidak tertagih dengan resiko rendah
325,4520000.0,20500000.0,140.0,8.0,76.0,2.0,10250000.0,Tertagih dengan resiko rendah
326,2120000.0,13000000.0,146.0,9.0,34.0,2.0,6500000.0,Tertagih dengan resiko rendah
327,26000000.0,135833333.33333334,55.0,3.0,643.0,1.0,33958333.333333336,Tidak tertagih dengan resiko rendah
328,13000000.0,59166666.66666666,131.0,7.0,424.0,2.0,29583333.33333333,Tertagih dengan resiko tinggi
329,6700000.0,62666666.66666666,44.0,4.0,349.0,1.0,15666666.666666666,Tidak tertagih dengan resiko tinggi
330,17500000.0,61000000.0,173.0,8.0,295.0,3.0,45750000.0,Tertagih dengan resiko tinggi
331,15500000.0,70000000.0,119.0,7.0,220.0,3.0,52500000.0,Tertagih dengan resiko tinggi
332,10500000.0,59666666.66666666,34.0,2.0,347.0,1.0,14916666.666666666,Tidak tertagih dengan resiko tinggi
333,5700000.0,57666666.66666666,135.0,9.0,264.0,3.0,43250000.0,Tertagih dengan resiko tinggi
334,23000000.0,61833333.333333336,97.0,10.0,139.0,1.0,15458333.333333334,Tertagih dengan resiko tinggi
335,6700000.0,60166666.66666666,4.0,1.0,404.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
336,24000000.0,47166666.66666666,77.0,4.0,408.0,1.0,11791666.666666666,Tidak tertagih dengan resiko tinggi
337,16500000.0,55500000.0,152.0,8.0,258.0,3.0,41625000.0,Tertagih dengan resiko tinggi
338,22500000.0,52166666.66666666,64.0,3.0,551.0,2.0,26083333.33333333,Tidak tertagih dengan resiko tinggi
339,18500000.0,67500000.0,93.0,6.0,219.0,2.0,33750000.0,Tertagih dengan resiko tinggi
340,13000000.0,58666666.66666666,57.0,5.0,329.0,1.0,14666666.666666666,Tidak tertagih dengan resiko tinggi
341,13000000.0,55333333.333333336,7.000000000000007,1.0,425.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
342,10500000.0,63000000.0,10.0,1.0,256.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
343,12500000.0,63000000.0,54.0,2.0,306.0,1.0,15750000.0,Tidak tertagih dengan resiko tinggi
344,13000000.0,51000000.0,0.0,0.0,459.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
345,10500000.0,62333333.333333336,36.0,2.0,304.0,1.0,15583333.333333334,Tidak tertagih dengan resiko tinggi
346,17500000.0,59166666.66666666,79.0,5.0,242.0,2.0,29583333.33333333,Tertagih dengan resiko tinggi
347,13000000.0,62500000.0,59.0,5.0,304.0,1.0,15625000.0,Tidak tertagih dengan resiko tinggi
348,12700000.0,53500000.0,36.0,3.0,364.0,1.0,13375000.0,Tidak tertagih dengan resiko tinggi
349,10500000.0,54000000.0,6.0,1.0,353.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
350,18000000.0,69666666.66666667,138.0,7.0,170.0,2.0,34833333.333333336,Tertagih dengan resiko tinggi
351,20000000.0,57333333.333333336,49.0,4.0,690.0,1.0,14333333.333333334,Tidak tertagih dengan resiko tinggi
352,11700000.0,66333333.333333336,58.0,3.0,284.0,1.0,16583333.333333334,Tidak tertagih dengan resiko tinggi
353,13000000.0,56666666.66666666,75.0,3.0,431.0,1.0,14166666.666666666,Tidak tertagih dengan resiko tinggi
354,2600000.0,20666666.66666667,78.0,4.0,23.0,2.0,10333333.333333334,Tertagih dengan resiko rendah
355,10700000.0,57333333.333333336,80.0,4.0,398.0,1.0,14333333.333333334,Tidak tertagih dengan resiko tinggi
356,17500000.0,63333333.333333336,81.0,7.0,190.0,2.0,31666666.666666668,Tertagih dengan resiko tinggi
357,200000.0,21500000.0,109.0,7.0,15.0,2.0,10750000.0,Tertagih dengan resiko rendah
358,15500000.0,54833333.333333336,96.0,7.0,147.0,2.0,27416666.666666668,Tertagih dengan resiko tinggi
359,21000000.0,67166666.66666667,132.0,8.0,191.0,5.0,83958333.33333334,Tertagih dengan resiko tinggi
360,13000000.0,56666666.66666666,36.0,4.0,408.0,1.0,14166666.666666666,Tidak tertagih dengan resiko tinggi
361,16500000.0,61333333.333333336,96.0,6.0,234.0,2.0,30666666.666666668,Tertagih dengan resiko tinggi
362,17500000.0,53500000.0,56.0,5.0,208.0,2.0,26750000.0,Tertagih dengan resiko tinggi
363,18500000.0,56833333.333333336,40.0,5.0,189.0,1.0,14208333.333333334,Tidak tertagih dengan resiko tinggi
364,10500000.0,57333333.333333336,98.0,4.0,299.0,2.0,28666666.666666668,Tertagih dengan resiko tinggi
365,19000000.0,68166666.66666667,107.0,9.0,189.0,2.0,34083333.333333336,Tertagih dengan resiko tinggi
366,2600000.0,18166666.666666664,49.0,3.0,6.0,2.0,9083333.333333334,Tertagih dengan resiko rendah
367,10500000.0,62500000.0,6.0,1.0,353.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
368,5700000.0,63666666.66666666,46.0,3.0,381.0,1.0,15916666.666666666,Tidak tertagih dengan resiko tinggi
369,18000000.0,68333333.33333333,98.0,7.0,252.0,1.0,17083333.333333332,Tidak tertagih dengan resiko tinggi
370,14700000.0,59833333.333333336,0.0,0.0,473.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
371,24000000.0,49666666.66666666,10.0,1.0,550.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
372,18500000.0,78333333.33333331,111.0,5.0,266.0,2.0,39166666.66666666,Tertagih dengan resiko tinggi
373,15500000.0,66000000.0,154.0,7.0,241.0,4.0,66000000.0,Tertagih dengan resiko tinggi
374,22500000.0,51666666.66666666,26.0,2.0,565.0,1.0,12916666.666666666,Tidak tertagih dengan resiko tinggi
375,18000000.0,50666666.66666666,33.0,3.0,566.0,1.0,12666666.666666666,Tidak tertagih dengan resiko tinggi
376,17500000.0,56833333.333333336,149.0,8.0,250.0,5.0,71041666.66666667,Tertagih dengan resiko tinggi
377,24000000.0,45333333.333333336,22.0,3.0,575.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
378,11700000.0,55666666.66666666,19.999999999999993,3.0,458.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
379,18500000.0,59833333.333333336,103.0,8.0,186.0,3.0,44875000.0,Tertagih dengan resiko tinggi
380,14700000.0,58833333.333333336,59.0,3.0,340.0,1.0,14708333.333333334,Tidak tertagih dengan resiko tinggi
381,22500000.0,57666666.66666666,163.0,10.0,202.0,3.0,43250000.0,Tertagih dengan resiko tinggi
382,13000000.0,56833333.333333336,16.0,2.0,363.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
383,2600000.0,24500000.0,80.0,7.0,75.0,1.0,6125000.0,Tertagih dengan resiko rendah
384,10500000.0,62666666.66666666,63.0,4.0,338.0,1.0,15666666.666666666,Tidak tertagih dengan resiko tinggi
385,18000000.0,51666666.66666666,6.0,1.0,606.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
386,22500000.0,63166666.66666666,59.0,6.0,464.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
387,18500000.0,45166666.66666666,117.0,9.0,210.0,1.0,11291666.666666666,Tidak tertagih dengan resiko tinggi
388,9700000.0,60166666.66666666,17.0,2.0,475.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
389,13000000.0,55666666.66666666,42.0,3.0,401.0,2.0,27833333.33333333,Tidak tertagih dengan resiko tinggi
390,5500000.0,54833333.333333336,110.0,6.0,456.0,4.0,54833333.333333336,Tertagih dengan resiko tinggi
391,200000.0,20666666.66666667,177.0,9.0,1.0,2.0,10333333.333333334,Tertagih dengan resiko rendah
392,13000000.0,62500000.0,49.0,4.0,397.0,1.0,15625000.0,Tidak tertagih dengan resiko tinggi
393,19000000.0,71333333.33333333,103.0,8.0,269.0,2.0,35666666.666666664,Tertagih dengan resiko tinggi
394,11700000.0,57833333.333333336,58.0,3.0,298.0,2.0,28916666.666666668,Tertagih dengan resiko tinggi
395,15500000.0,56166666.66666666,3.0,1.0,672.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
396,15500000.0,63500000.0,110.0,8.0,178.0,2.0,31750000.0,Tertagih dengan resiko tinggi
397,10500000.0,61333333.333333336,60.0,3.0,295.0,2.0,30666666.666666668,Tertagih dengan resiko tinggi
398,15500000.0,70500000.0,88.0,7.0,120.0,1.0,17625000.0,Tidak tertagih dengan resiko tinggi
399,13000000.0,53000000.0,25.0,1.0,467.0,1.0,13250000.0,Tidak tertagih dengan resiko tinggi
400,10500000.0,56500000.0,44.0,4.0,326.0,1.0,14125000.0,Tidak tertagih dengan resiko tinggi
401,4700000.0,19500000.0,112.0,6.0,54.0,2.0,9750000.0,Tertagih dengan resiko rendah
402,18000000.0,59833333.333333336,130.0,8.0,277.0,1.0,14958333.333333334,Tidak tertagih dengan resiko tinggi
403,5500000.0,60000000.0,87.0,4.0,389.0,2.0,30000000.0,Tertagih dengan resiko tinggi
404,2600000.0,12500000.0,93.0,7.0,59.0,1.0,3125000.0,Tertagih dengan resiko rendah
405,21000000.0,53333333.333333336,30.0,5.0,105.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
406,10500000.0,62000000.0,37.0,2.0,268.0,1.0,15500000.0,Tidak tertagih dengan resiko tinggi
407,14700000.0,54500000.0,50.0,2.0,485.0,1.0,13625000.0,Tidak tertagih dengan resiko tinggi
408,24500000.0,50333333.333333336,32.0,4.0,503.0,1.0,12583333.333333334,Tidak tertagih dengan resiko tinggi
409,5700000.0,55500000.0,52.0,2.0,394.0,1.0,13875000.0,Tidak tertagih dengan resiko tinggi
410,14700000.0,58333333.333333336,17.0,3.0,345.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
411,18000000.0,63666666.66666666,63.0,5.0,214.0,1.0,15916666.666666666,Tidak tertagih dengan resiko tinggi
412,10500000.0,63333333.333333336,0.0,0.0,322.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
413,10500000.0,57666666.66666666,29.0,3.0,361.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
414,10700000.0,59666666.66666666,22.0,1.0,224.0,1.0,14916666.666666666,Tidak tertagih dengan resiko tinggi
415,2600000.0,22333333.33333333,87.0,6.0,6.0,2.0,11166666.666666666,Tertagih dengan resiko rendah
416,26000000.0,137333333.33333334,28.0,2.0,547.0,1.0,34333333.333333336,Tidak tertagih dengan resiko rendah
417,19000000.0,64333333.333333336,183.0,10.0,267.0,5.0,80416666.66666667,Tertagih dengan resiko tinggi
418,13000000.0,55000000.0,57.0,4.0,420.0,1.0,13750000.0,Tidak tertagih dengan resiko tinggi
419,15500000.0,64666666.66666666,72.0,6.0,141.0,1.0,16166666.666666666,Tidak tertagih dengan resiko tinggi
420,15500000.0,61166666.66666666,69.0,5.0,607.0,1.0,15291666.666666666,Tidak tertagih dengan resiko tinggi
421,17500000.0,63500000.0,80.0,4.0,560.0,2.0,31750000.0,Tertagih dengan resiko tinggi
422,19000000.0,43000000.0,30.0,2.0,436.0,1.0,10750000.0,Tidak tertagih dengan resiko tinggi
423,27000000.0,137833333.33333334,61.0,3.0,649.0,1.0,34458333.333333336,Tidak tertagih dengan resiko rendah
424,23000000.0,52500000.0,150.0,9.0,126.0,3.0,39375000.0,Tertagih dengan resiko tinggi
425,21000000.0,67833333.33333333,75.0,5.0,430.0,1.0,16958333.333333332,Tidak tertagih dengan resiko tinggi
426,17500000.0,72666666.66666667,50.0,3.0,512.0,1.0,18166666.666666668,Tidak tertagih dengan resiko tinggi
427,15500000.0,68833333.33333333,178.0,9.0,277.0,3.0,51625000.0,Tertagih dengan resiko tinggi
428,17500000.0,52000000.0,80.0,4.0,561.0,1.0,13000000.0,Tidak tertagih dengan resiko tinggi
429,10500000.0,57500000.0,147.0,8.0,393.0,2.0,28750000.0,Tertagih dengan resiko tinggi
430,17500000.0,62500000.0,122.0,8.0,157.0,2.0,31250000.0,Tertagih dengan resiko tinggi
431,10500000.0,61000000.0,52.0,2.0,348.0,1.0,15250000.0,Tidak tertagih dengan resiko tinggi
432,26000000.0,134666666.66666666,32.0,2.0,542.0,1.0,33666666.666666664,Tidak tertagih dengan resiko rendah
433,25500000.0,144500000.0,78.0,7.0,277.0,2.0,72250000.0,Tidak tertagih dengan resiko rendah
434,4700000.0,18666666.66666667,136.0,8.0,67.0,3.0,14000000.0,Tertagih dengan resiko rendah
435,10500000.0,62333333.333333336,10.999999999999993,1.0,263.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
436,10700000.0,54500000.0,72.0,4.0,280.0,1.0,13625000.0,Tidak tertagih dengan resiko tinggi
437,21000000.0,74166666.66666667,19.0,2.0,408.0,1.0,18541666.666666668,Tidak tertagih dengan resiko tinggi
438,13000000.0,62666666.66666666,18.0,1.0,455.0,1.0,15666666.666666666,Tidak tertagih dengan resiko tinggi
439,18000000.0,57333333.333333336,132.0,9.0,282.0,4.0,57333333.333333336,Tertagih dengan resiko tinggi
440,15500000.0,44000000.0,119.0,7.0,285.0,3.0,33000000.0,Tertagih dengan resiko tinggi
441,26500000.0,139666666.66666666,0.0,0.0,238.0,0.0,0.0,Tidak tertagih dengan resiko rendah
442,13000000.0,61833333.333333336,158.0,9.0,360.0,3.0,46375000.0,Tertagih dengan resiko tinggi
443,10500000.0,59666666.66666666,0.0,0.0,381.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
444,19000000.0,55333333.333333336,120.0,7.0,117.0,2.0,27666666.666666668,Tertagih dengan resiko tinggi
445,2600000.0,19500000.0,110.0,5.0,22.0,1.0,4875000.0,Tertagih dengan resiko rendah
446,17500000.0,67166666.66666667,109.0,7.0,174.0,1.0,16791666.666666668,Tidak tertagih dengan resiko tinggi
447,10500000.0,55166666.66666666,87.0,6.0,227.0,1.0,13791666.666666666,Tidak tertagih dengan resiko tinggi
448,18000000.0,69666666.66666667,113.0,8.0,188.0,2.0,34833333.333333336,Tertagih dengan resiko tinggi
449,10500000.0,56000000.0,19.0,2.0,301.0,1.0,14000000.0,Tidak tertagih dengan resiko tinggi
450,4700000.0,14499999.999999993,177.0,10.0,83.0,2.0,7250000.0,Tertagih dengan resiko rendah
451,21000000.0,55833333.333333336,37.0,2.0,461.0,1.0,13958333.333333334,Tidak tertagih dengan resiko tinggi
452,18000000.0,57000000.0,122.0,8.0,258.0,2.0,28500000.0,Tertagih dengan resiko tinggi
453,17500000.0,51333333.333333336,0.0,0.0,668.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
454,19000000.0,54500000.0,142.0,8.0,222.0,3.0,40875000.0,Tertagih dengan resiko tinggi
455,27500000.0,136833333.33333334,95.0,6.0,207.0,1.0,34208333.333333336,Tidak tertagih dengan resiko rendah
456,18000000.0,63333333.333333336,60.0,6.0,100.0,1.0,15833333.333333334,Tidak tertagih dengan resiko tinggi
457,29000000.0,142666666.66666666,48.0,4.0,444.0,1.0,35666666.666666664,Tidak tertagih dengan resiko rendah
458,22500000.0,50166666.66666666,0.0,0.0,449.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
459,18500000.0,70666666.66666667,103.0,8.0,126.0,1.0,17666666.666666668,Tertagih dengan resiko tinggi
460,2120000.0,16333333.333333328,59.0,4.0,41.0,1.0,4083333.333333334,Tertagih dengan resiko rendah
461,22500000.0,58000000.0,18.0,1.0,439.0,1.0,14500000.0,Tidak tertagih dengan resiko tinggi
